games_id,na_sales_in_millions,pal_sales_in_millions,jp_sales_in_millions,other_sales_in_millions,global_sales_in_millions,total_shipped_in_millions
33806,,0.03,,0.01,0.03,
33807,,,,,,
33808,,0.0,,0.0,0.0,
33809,,,,,,
33810,,,,,,
33811,,0.0,,0.0,0.0,
33812,,,,,,
33813,,,,,,
33814,,,,,,
33815,,,,,,
33816,,,,,,
33817,,0.0,,0.0,0.0,
33818,,,,,,
33819,,,,,,
33820,2.89,1.03,0.13,0.41,4.47,
33821,0.29,0.13,,0.04,0.46,
33822,0.47,,,0.03,0.5,
33823,,,,,,
33824,0.79,1.35,0.04,0.14,2.32,
33825,0.64,0.43,,0.07,1.14,
33826,,,0.02,0.0,0.02,
33827,0.49,0.33,,0.06,0.87,
33828,0.24,0.16,,0.03,0.43,
33829,,,,,,
33830,0.17,0.12,,0.02,0.31,
33831,,,,,,
33832,0.06,0.04,,0.01,0.11,
33833,0.23,0.16,,0.03,0.41,
33834,0.37,0.25,,0.04,0.66,
33835,0.1,0.07,,0.01,0.18,
33836,0.04,0.03,,0.0,0.08,
33837,0.06,0.04,,0.01,0.11,
33838,0.23,0.16,,0.03,0.42,
33839,0.12,0.08,,0.01,0.22,
33840,0.1,0.07,,0.01,0.18,
33841,0.08,0.05,,0.01,0.14,
33842,0.44,0.3,,0.05,0.79,
33843,0.04,0.03,,0.0,0.07,
33844,,,,,,
33845,0.04,0.01,,0.0,0.06,
33846,0.34,0.24,,0.06,0.63,
33847,0.26,0.09,,0.03,0.38,
33848,0.23,0.71,,0.09,1.03,
33849,0.23,,,0.02,0.25,
33850,0.07,,,0.01,0.08,
33851,0.11,,,0.01,0.12,
33852,,,,,,
33853,0.12,0.03,,0.0,0.15,
33854,0.2,0.05,,0.0,0.25,
33855,0.25,0.06,,0.0,0.31,
33856,,,,,,
33857,,,,,,
33858,0.0,0.0,,0.0,0.0,
33859,0.0,0.0,,0.0,0.01,
33860,0.05,0.02,,0.0,0.07,
33861,,,,,,
33862,,,,,,
33863,,,,,,
33864,,,,,,
33865,,,,,,
33866,,,,,,
33867,,,,,,
33868,,,,,,
33869,,,,,,
33870,,,,,,
33871,,,,,,
33872,,,,,,
33873,,,,,,
33874,,,,,,
33875,,,,,,
33876,,,,,,
33877,,,,,,
33878,,,,,,
33879,,,,,,
33880,,,,,,
33881,,,,,,
33882,,,,,,
33883,,,,,,
33884,,,,,,
33885,,,,,,
33886,,,,,,
33887,,,,,,
33888,,,,,,
33889,,,,,,
33890,,,,,,
33891,,,,,,
33892,,,,,,
33893,,,,,,
33894,,,,,,
33895,,,,,,
33896,,,,,,
33897,,,,,,
33898,,,,,,
33899,,,,,,
33900,,,,,,
33901,,,,,,
33902,,,,,,
33903,,,,,,
33904,,,,,,
33905,,,,,,
33906,,,,,,
33907,,,,,,
33908,,,,,,
33909,,,,,,
33910,,,,,,
33911,,,,,,
33912,,,,,,
33913,,,,,,
33914,,,,,,
33915,,,,,,
33916,,,,,,
33917,,,,,,
33918,,,,,,
33919,,,,,,
33920,,,,,,
33921,,,,,,
33922,,,,,,
33923,,,,,,
33924,,,,,,
33925,,,,,,
33926,,,,,,
33927,,,,,,
33928,,,,,,
33929,,,,,,
33930,,,,,,
33931,,,,,,
33932,,,,,,
33933,,,,,,
33934,,,,,,
33935,,,,,,
33936,,,,,,0.19
33937,,,,,,
33938,0.02,0.02,,0.01,0.05,
33939,,,,,,
33940,,,,,,
33941,,,,,,
33942,,,,,,
33943,,,,,,1.0
33944,,,,,,0.29
33945,,,,,,
33946,,,,,,
33947,,,,,,
33948,0.02,,,0.0,0.02,
33949,,,,,,
33950,,,,,,
33951,,,,,,
33952,,,,,,
33953,,,,,,
33954,,,,,,
33955,,,,,,
33956,,,,,,
33957,,,,,,
33958,,,,,,
33959,,,,,,
33960,,,,,,
33961,,,,,,
33962,,,,,,
33963,,,,,,
33964,,,,,,
33965,,,,,,
33966,,,,,,
33967,,,,,,
33968,,,,,,
33969,,,,,,
33970,,,,,,
33971,,,,,,
33972,,,,,,
33973,,,,,,
33974,,,,,,
33975,,,,,,
33976,,,,,,
33977,,,,,,
33978,,,,,,
33979,,,,,,
33980,,,,,,
33981,,,,,,
33982,,,,,,
33983,,,,,,
33984,,,,,,
33985,,,,,,
33986,,,,,,
33987,,,,,,
33988,,,,,,
33989,,,,,,
33990,,0.01,0.01,0.0,0.02,
33991,,,,,,
33992,,,,,,
33993,,,,,,1.5
33994,,,0.32,,0.32,
33995,,,,,,
33996,,,,,,
33997,,,,,,
33998,,,,,,
33999,,,,,,
34000,,,,,,
34001,,,,,,
34002,,,,,,
34003,,,,,,
34004,,,,,,
34005,,,,,,
34006,,,,,,
34007,,,,,,
34008,,,,,,
34009,0.0,,,0.0,0.0,
34010,,,,,,
34011,,0.0,,0.0,0.0,
34012,,,,,,
34013,,,,,,
34014,,,,,,
34015,,,,,,
34016,,,,,,
34017,,0.0,,0.0,0.0,
34018,,,,,,0.14
34019,0.02,,,0.0,0.02,
34020,,,,,,
34021,,,,,,
34022,,,,,,
34023,,,,,,
34024,,,,,,
34025,,,,,,
34026,,,,,,
34027,,0.0,,0.0,0.0,
34028,,,,,,
34029,,,,,,
34030,,,,,,0.5
34031,,0.0,,0.0,0.0,
34032,,0.0,,0.0,0.0,
34033,,,,,,
34034,,0.0,,0.0,0.0,
34035,,,,,,1.0
34036,,,,,,
34037,,,,,,
34038,0.01,0.02,,0.0,0.03,
34039,,0.02,,0.0,0.02,
34040,,,,,,
34041,,,,,,
34042,0.07,0.01,,0.01,0.09,
34043,0.15,,,0.01,0.16,
34044,,,,,,
34045,0.08,0.02,,0.0,0.11,
34046,0.03,0.01,,0.0,0.04,
34047,,,,,,
34048,,,,,,
34049,0.18,,,0.02,0.2,
34050,0.32,,,0.03,0.35,
34051,0.02,0.0,,0.0,0.02,
34052,0.03,0.0,,0.0,0.03,
34053,0.0,,,,0.0,
34054,,,,,,
34055,0.06,,,0.01,0.07,
34056,0.08,,,0.01,0.09,
34057,0.08,,,0.01,0.08,
34058,,,,,,
34059,,,,,,
34060,0.01,0.01,,0.0,0.02,
34061,,,,,,
34062,,,,,,
34063,,,,,,
34064,,,,,,
34065,,,,,,
34066,,,,,,
34067,,,,,,
34068,,,,,,
34069,,,,,,
34070,,,,,,
34071,,,,,,
34072,,,,,,
34073,,,,,,
34074,,,,,,
34075,,,,,,
34076,,,,,,
34077,,,,,,
34078,,,,,,
34079,,,,,,
34080,,,,,,
34081,,,,,,
34082,,,,,,
34083,,,,,,
34084,,,,,,
34085,,,,,,
34086,,,,,,
34087,,,,,,
34088,,,,,,
34089,,,,,,
34090,,,,,,
34091,,,,,,
34092,,,,,,
34093,,,,,,
34094,0.04,,,0.01,0.05,
34095,,,,,,
34096,,,,,,
34097,,,,,,
34098,,,,,,
34099,,,,,,
34100,,,,,,
34101,,,,,,
34102,,,,,,
34103,,,,,,
34104,,,,,,
34105,,,,,,
34106,,,,,,
34107,,,,,,
34108,,,,,,
34109,,,,,,
34110,,,,,,
34111,,,,,,
34112,,,,,,
34113,,,,,,
34114,,,,,,
34115,,,,,,
34116,1.05,0.2,,0.05,1.3,
34117,0.67,0.46,,0.08,1.21,
34118,,,,,,
34119,0.1,0.07,,0.01,0.19,
34120,0.01,0.01,,0.0,0.03,
34121,0.1,0.07,,0.01,0.19,
34122,0.65,0.44,,0.08,1.16,
34123,0.02,0.01,,0.0,0.04,
34124,0.07,0.04,,0.01,0.12,
34125,,,,,,
34126,,,,,,
34127,,,,,,
34128,,,,,,
34129,,,,,,
34130,,,,,,
34131,,,,,,
34132,,,,,,
34133,,,,,,
34134,,,,,,
34135,,,,,,
34136,,,,,,
34137,,,,,,
34138,,,,,,
34139,,,,,,
34140,,,,,,
34141,,,,,,
34142,,,,,,
34143,,,,,,
34144,,,,,,
34145,,,,,,
34146,,,,,,
34147,,,,,,
34148,,,,,,
34149,,,,,,
34150,,,,,,
34151,,,,,,
34152,,,,,,
34153,,,,,,
34154,,,,,,
34155,,,,,,
34156,,,,,,
34157,,,,,,
34158,,,,,,
34159,,,,,,
34160,,,,,,0.25
34161,,,,,,
34162,,,,,,
34163,,,,,,
34164,,,,,,
34165,,,,,,
34166,,,,,,
34167,,,,,,
34168,,,,,,
34169,,,,,,
34170,,,,,,
34171,,,,,,
34172,,,,,,
34173,,,,,,
34174,,,,,,
34175,,,,,,
34176,,,,,,
34177,,,,,,0.37
34178,,,,,,
34179,,,,,,
34180,,,,,,
34181,,,,,,
34182,,,,,,
34183,,,,,,
34184,,,,,,
34185,,,,,,
34186,,,,,,
34187,,,,,,
34188,,,,,,
34189,,,,,,
34190,,,,,,
34191,,,,,,
34192,,,,,,
34193,,,,,,
34194,,,,,,
34195,,,,,,
34196,,,,,,
34197,,,,,,
34198,0.03,,,0.01,0.04,
34199,,,,,,
34200,0.04,,,0.01,0.05,
34201,,,,,,
34202,,,,,,
34203,,,,,,
34204,,,,,,
34205,,,,,,
34206,,,,,,
34207,,,,,,
34208,,,,,,
34209,,,,,,
34210,,,,,,
34211,,,,,,
34212,,0.02,,0.0,0.02,
34213,,0.01,,0.0,0.01,
34214,0.07,0.02,,0.01,0.11,
34215,,,,,,
34216,,,,,,
34217,,0.02,,0.0,0.02,
34218,,,,,,
34219,,,,,,
34220,,0.02,,0.0,0.03,
34221,,,,,,
34222,,,,,,
34223,,,,,,
34224,,,,,,3.0
34225,,,,,,
34226,,,,,,
34227,,,,,,
34228,,,,,,
34229,,,,,,
34230,,,,,,
34231,,,,,,
34232,,,,,,
34233,,,,,,
34234,,,,,,
34235,,,,,,
34236,,,,,,
34237,,,,,,
34238,,,,,,
34239,,,,,,
34240,0.89,0.97,0.04,0.37,2.26,
34241,,,,,,
34242,,,,,,
34243,,,,,,1.4
34244,,,,,,
34245,,,,,,0.14
34246,,,,,,
34247,,,,,,
34248,,,,,,
34249,0.02,0.07,,0.02,0.11,
34250,0.11,0.03,,0.01,0.15,
34251,,,,,,
34252,,,,,,0.36
34253,0.02,,,0.0,0.03,
34254,0.05,0.02,,0.01,0.08,
34255,,,,,,
34256,,,,,,
34257,,,,,,
34258,,,,,,
34259,,,,,,
34260,0.02,,,0.0,0.03,
34261,,,,,,
34262,0.03,,,0.0,0.04,
34263,,,,,,
34264,,,,,,
34265,,,,,,0.12
34266,,,,,,
34267,,,,,,
34268,,,,,,
34269,,,,,,
34270,,,,,,
34271,,,,,,
34272,,,,,,
34273,,,,,,
34274,,,,,,
34275,,,,,,0.12
34276,,,,,,
34277,,,,,,
34278,,,,,,
34279,,,,,,
34280,,,,,,
34281,,,,,,
34282,,,,,,
34283,,,,,,
34284,,,,,,
34285,,,,,,0.7
34286,,,,,,
34287,,,,,,0.12
34288,,,,,,
34289,,,,,,
34290,,,,,,
34291,,,,,,
34292,,,,,,
34293,,,,,,
34294,,0.01,,0.0,0.01,
34295,,0.0,,0.0,0.0,
34296,,,,,,
34297,,0.0,,0.0,0.0,
34298,,,,,,
34299,,,,,,
34300,,0.0,,0.0,0.0,
34301,,,,,,
34302,,,,,,0.14
34303,,,,,,
34304,,,,,,
34305,,,,,,
34306,,,,,,
34307,,,,,,
34308,,,,,,
34309,,,,,,
34310,,,,,,
34311,,,,,,
34312,,,,,,
34313,,,,,,0.12
34314,,,,,,0.14
34315,,,,,,
34316,,,,,,
34317,,,,,,
34318,,,,,,
34319,,,,,,
34320,,,,,,
34321,,,,,,
34322,,,,,,
34323,,,,,,
34324,,,,,,
34325,,,,,,
34326,,,,,,
34327,,,,,,
34328,,,,,,
34329,,,,,,
34330,,,,,,
34331,,,,,,
34332,,,,,,
34333,,,,,,
34334,,,,,,
34335,,,,,,
34336,,,,,,
34337,,,,,,
34338,,,,,,
34339,,,,,,
34340,0.0,,0.01,0.0,0.01,
34341,0.05,,,0.0,0.05,
34342,,,,,,
34343,,,,,,
34344,,,,,,
34345,0.02,0.02,,0.0,0.04,
34346,0.06,0.0,,0.01,0.07,
34347,0.0,0.0,,0.0,0.0,
34348,,,,,,
34349,0.12,,,0.01,0.12,
34350,0.06,,,0.0,0.07,
34351,0.04,,,0.0,0.05,
34352,0.0,,,0.0,0.0,
34353,,,,,,
34354,,,,,,
34355,,,,,,
34356,,,,,,
34357,,,,,,
34358,,,,,,
34359,,,,,,
34360,0.01,,0.0,0.0,0.01,
34361,0.01,,,0.0,0.01,
34362,0.0,0.0,,0.0,0.01,
34363,,,,,,
34364,0.25,,,0.02,0.27,
34365,,,,,,
34366,0.04,,,0.0,0.04,
34367,0.03,,,0.0,0.04,
34368,0.05,,,0.0,0.05,
34369,,,,,,
34370,,,,,,
34371,,,,,,
34372,,,,,,
34373,,,,,,
34374,,,,,,
34375,,,,,,
34376,,,,,,
34377,,,,,,
34378,,,,,,
34379,,,,,,
34380,,,,,,
34381,,,,,,
34382,,,,,,
34383,,,,,,
34384,,,,,,
34385,,,,,,
34386,,,,,,
34387,,,,,,
34388,,,,,,
34389,,,,,,
34390,,,,,,0.24
34391,,,,,,
34392,,,,,,
34393,,,,,,
34394,,,,,,
34395,,,,,,
34396,,,,,,
34397,,,,,,
34398,,,,,,
34399,,,,,,
34400,,,,,,
34401,,,,,,
34402,,,,,,
34403,,,,,,
34404,,,,,,
34405,,,,,,
34406,,,,,,
34407,,,,,,
34408,,,,,,
34409,,,,,,
34410,,,,,,
34411,,,,,,
34412,,,,,,
34413,,,,,,
34414,,,,,,
34415,,0.04,,0.0,0.04,
34416,,,,,,
34417,,0.0,,,0.0,
34418,,,,,,
34419,,,,,,
34420,,,,,,
34421,,,,,,0.13
34422,,0.01,,0.0,0.01,
34423,,,,,,
34424,,,,,,
34425,,,,,,
34426,,0.01,,0.0,0.01,
34427,,0.0,,0.0,0.0,
34428,0.01,0.04,,0.01,0.06,
34429,,,,,,
34430,,,,,,
34431,,,,,,
34432,,,,,,
34433,,,,,,
34434,,,,,,
34435,,,,,,
34436,,,,,,
34437,,,,,,
34438,,,,,,
34439,,,,,,
34440,,,,,,
34441,,,,,,
34442,,,,,,
34443,,,,,,
34444,,,,,,
34445,,,,,,
34446,,,,,,
34447,,,,,,
34448,,,,,,
34449,,,,,,
34450,,,,,,
34451,,,,,,
34452,,,,,,
34453,,,,,,
34454,,,,,,
34455,,,,,,
34456,,,,,,
34457,,,,,,
34458,,,,,,
34459,,,,,,
34460,,,,,,
34461,,,,,,
34462,,,,,,
34463,,,,,,
34464,,,,,,
34465,,,,,,
34466,,,,,,
34467,,,,,,
34468,,,,,,
34469,,,,,,
34470,,,,,,
34471,,,,,,
34472,,,,,,
34473,,,,,,
34474,,,,,,0.1
34475,,,,,,
34476,,,,,,
34477,,,,,,
34478,,,,,,
34479,,,,,,
34480,,,,,,
34481,,,,,,
34482,,,,,,
34483,,,,,,
34484,,,,,,
34485,,,,,,
34486,,,,,,
34487,,,,,,
34488,,,,,,0.38
34489,,,,,,
34490,,,,,,
34491,,,,,,
34492,,,,,,
34493,,,,,,
34494,,,,,,
34495,,,,,,
34496,,,,,,
34497,,,,,,
34498,,,,,,
34499,,,,,,
34500,,,,,,
34501,,,,,,
34502,,,,,,0.31
34503,,,,,,
34504,,,,,,
34505,,,,,,
34506,,,,,,
34507,,,,,,
34508,,,,,,0.74
34509,,,,,,0.25
34510,,,,,,0.19
34511,,,,,,0.17
34512,,,,,,0.14
34513,,,,,,0.12
34514,,,,,,0.11
34515,,0.03,,0.0,0.03,
34516,,,,,,
34517,,,,,,
34518,,,,,,
34519,,,,,,
34520,,,,,,
34521,,,,,,0.1
34522,,,,,,0.41
34523,,,,,,0.15
34524,,,,,,0.1
34525,,,,,,
34526,,,,,,
34527,,,,,,
34528,,,,,,
34529,,,,,,
34530,,,,,,
34531,,,,,,
34532,,,,,,
34533,,,,,,
34534,,,,,,
34535,,,,,,
34536,,,,,,
34537,,,,,,
34538,,,,,,
34539,,,,,,
34540,,,,,,
34541,,,,,,
34542,,,,,,
34543,,,,,,
34544,,,,,,
34545,,,,,,
34546,,,,,,
34547,,,,,,
34548,,,,,,
34549,,,0.03,,0.03,
34550,,,,,,
34551,,,0.01,,0.01,
34552,,,,,,
34553,,,0.06,,0.06,
34554,,,0.04,,0.04,
34555,,,0.04,,0.04,
34556,,,,,,
34557,,,,,,
34558,,,,,,
34559,,,,,,
34560,,,,,,
34561,,,,,,
34562,,,,,,
34563,,,0.01,,0.01,
34564,,,0.08,,0.08,
34565,,,0.06,,0.06,
34566,,,0.02,,0.02,
34567,,,0.02,,0.02,
34568,,,,,,
34569,,,,,,
34570,,,,,,
34571,,,,,,
34572,,,,,,
34573,,,,,,
34574,,,,,,
34575,,,,,,
34576,,,,,,
34577,,,,,,
34578,,,,,,
34579,,,0.02,,0.02,
34580,,,,,,
34581,,,,,,
34582,,,,,,0.38
34583,,,,,,
34584,,,,,,
34585,,,,,,
34586,,,,,,
34587,,,,,,
34588,,,,,,
34589,,,,,,
34590,,,,,,
34591,,,,,,
34592,,,,,,
34593,,,,,,
34594,,0.06,,0.01,0.07,
34595,,,,,,
34596,,,,,,
34597,,,,,,
34598,,,,,,
34599,,,,,,
34600,,,,,,
34601,,,,,,
34602,,,0.0,,0.0,
34603,,,0.0,,0.0,
34604,,,,,,
34605,,,0.0,,0.0,
34606,,,,,,
34607,,,,,,
34608,,,,,,
34609,,,,,,
34610,,,0.02,,0.02,
34611,,,,,,
34612,,,0.02,,0.02,
34613,,,0.02,,0.02,
34614,,,0.01,,0.01,
34615,,,0.01,,0.01,
34616,,,0.02,,0.02,
34617,,,0.01,,0.01,
34618,,,0.01,,0.01,
34619,,,,,,
34620,,,,,,
34621,,,0.01,,0.01,
34622,,,0.01,,0.01,
34623,,,0.01,,0.01,
34624,,,0.01,,0.01,
34625,,,0.01,,0.01,
34626,,,0.0,,0.0,
34627,,,0.0,,0.0,
34628,,,,,,
34629,,,0.0,,0.0,
34630,,,0.0,,0.0,
34631,,,,,,
34632,,,,,,
34633,,,,,,
34634,,,,,,
34635,,,,,,
34636,,,,,,
34637,,,,,,
34638,0.05,,,0.01,0.07,
34639,0.09,0.07,,0.02,0.19,
34640,0.01,0.01,,0.0,0.02,
34641,0.03,0.02,,0.01,0.06,
34642,0.07,0.05,,0.02,0.14,
34643,,,,,,
34644,,,,,,
34645,0.17,,,0.03,0.19,
34646,0.01,0.0,,0.0,0.01,
34647,0.1,,,0.01,0.12,
34648,0.02,,,0.0,0.02,
34649,0.01,,,0.0,0.01,
34650,0.01,,,0.0,0.01,
34651,0.24,,,0.02,0.26,
34652,0.25,,,0.02,0.27,
34653,0.17,,,0.01,0.18,
34654,0.08,,,0.01,0.09,
34655,,,,,,
34656,0.09,,,0.01,0.1,
34657,0.66,0.04,,0.05,0.75,
34658,0.12,,,0.01,0.13,
34659,0.41,,,0.03,0.44,
34660,,,,,,
34661,0.02,,,0.0,0.02,
34662,,,,,,
34663,,,,,,
34664,,,,,,
34665,,,,,,
34666,,,,,,
34667,,,,,,
34668,0.01,0.0,,0.0,0.02,
34669,,,,,,
34670,0.01,0.0,,0.0,0.01,
34671,0.04,0.0,,0.0,0.05,
34672,0.04,,,0.0,0.04,
34673,0.4,,,0.03,0.43,
34674,,,,,,
34675,0.01,0.0,,0.0,0.01,
34676,0.07,0.03,,0.0,0.1,
34677,0.0,0.0,,0.0,0.01,
34678,,,,,,
34679,0.04,,,0.01,0.05,
34680,,,,,,
34681,,,,,,0.26
34682,,,,,,
34683,,,,,,
34684,,,,,,
34685,,,,,,
34686,,,,,,
34687,,,,,,
34688,,,0.0,,0.0,
34689,,,0.0,,0.0,
34690,,,,,,
34691,,,0.05,,0.05,
34692,,,0.01,,0.01,
34693,,,,,,
34694,,,0.01,,0.01,
34695,,,0.01,,0.01,
34696,,,0.02,,0.02,
34697,,,0.01,,0.01,
34698,,,0.0,,0.0,
34699,,,0.0,,0.0,
34700,,,,,,
34701,,,,,,
34702,,,0.02,,0.02,
34703,,,0.02,,0.02,
34704,,,,,,
34705,,,0.03,,0.03,
34706,,,0.04,,0.04,
34707,,,0.02,,0.02,
34708,,,0.02,,0.02,
34709,,,,,,
34710,,,0.04,,0.04,
34711,,,0.02,,0.02,
34712,,,0.01,,0.01,
34713,,,0.01,,0.01,
34714,,,0.0,,0.0,
34715,,,,,,
34716,,,,,,
34717,,,0.04,,0.04,
34718,,,0.01,,0.01,
34719,,,0.04,,0.04,
34720,,,0.03,,0.03,
34721,,,0.02,,0.02,
34722,,,,,,
34723,,,,,,
34724,,,,,,
34725,,,,,,
34726,,,0.01,,0.01,
34727,,,,,,
34728,,,,,,
34729,,,,,,
34730,,,,,,
34731,,,0.01,,0.01,
34732,,,0.03,,0.03,
34733,,,0.02,,0.02,
34734,,,0.02,,0.02,
34735,,,0.02,,0.02,
34736,,,0.01,,0.01,
34737,,,0.02,,0.02,
34738,,,0.03,,0.03,
34739,,,0.02,,0.02,
34740,,,0.02,,0.02,
34741,,,0.02,,0.02,
34742,,,0.01,,0.01,
34743,,,0.01,,0.01,
34744,,,0.03,,0.03,
34745,,,0.02,,0.02,
34746,,,0.02,,0.02,
34747,,,0.01,,0.01,
34748,,,0.01,,0.01,
34749,,,0.01,,0.01,
34750,,,0.01,,0.01,
34751,,,0.01,,0.01,
34752,,,0.01,,0.01,
34753,,,0.0,,0.0,
34754,,,,,,
34755,,,,,,
34756,,,0.01,,0.01,
34757,,,0.03,,0.03,
34758,,,0.01,,0.01,
34759,,,,,,
34760,,,,,,
34761,,,,,,
34762,,,,,,
34763,,,,,,
34764,,,,,,
34765,,,,,,
34766,,,,,,
34767,,,,,,
34768,,,,,,
34769,,,,,,
34770,,,,,,
34771,,,,,,
34772,,,,,,0.45
34773,,0.01,,0.0,0.01,
34774,,0.01,,0.0,0.01,
34775,,,,,,
34776,,,,,,0.38
34777,,,0.0,,0.0,
34778,,,0.0,,0.0,
34779,,,0.01,,0.01,
34780,,,,,,
34781,,,,,,
34782,,,,,,
34783,,,0.01,,0.01,
34784,,,,,,
34785,,,0.02,,0.02,
34786,,,0.01,,0.01,
34787,,,0.01,,0.01,
34788,,,0.0,,0.0,
34789,,,,,,
34790,,,,,,
34791,,,,,,
34792,,,,,,
34793,,,,,,
34794,,,,,,
34795,,,,,,
34796,,,,,,
34797,,0.0,,0.0,0.0,
34798,,,,,,
34799,,,,,,
34800,,,,,,
34801,,,,,,
34802,,,,,,
34803,,,,,,
34804,,0.0,,0.0,0.0,
34805,,0.0,,0.0,0.0,
34806,,,,,,
34807,,,,,,
34808,,,,,,
34809,,,,,,
34810,,,,,,
34811,,,,,,
34812,,,,,,
34813,,,,,,
34814,,,,,,
34815,,,,,,
34816,,,,,,
34817,,,,,,
34818,,,,,,
34819,,,,,,
34820,,,,,,
34821,,,,,,
34822,,,,,,
34823,,,,,,
34824,,0.01,,0.0,0.01,
34825,,0.03,,0.0,0.04,
34826,,0.01,,0.0,0.01,
34827,,0.01,,0.0,0.01,
34828,,,,,,
34829,,0.0,,0.0,0.0,
34830,,0.0,,0.0,0.0,
34831,,0.0,,0.0,0.0,
34832,0.01,0.02,,0.0,0.03,
34833,,0.0,,0.0,0.0,
34834,,0.0,,0.0,0.0,
34835,,0.0,,0.0,0.0,
34836,,0.0,,0.0,0.0,
34837,,0.0,,0.0,0.0,
34838,,0.0,,0.0,0.0,
34839,,,,,,
34840,,,,,,
34841,,,,,,
34842,,,,,,
34843,,0.0,,0.0,0.0,
34844,,,,,,
34845,,,,,,
34846,,,,,,
34847,,,,,,
34848,,,,,,
34849,,,,,,
34850,,0.01,,0.0,0.01,
34851,,,,,,
34852,,0.02,,0.0,0.02,
34853,,0.01,,0.0,0.01,
34854,,0.0,,0.0,0.0,
34855,,,,,,
34856,,,,,,
34857,,0.01,,0.0,0.02,
34858,,0.0,,0.0,0.01,
34859,,0.0,,0.0,0.0,
34860,,0.0,,0.0,0.0,
34861,,,,,,
34862,,,,,,
34863,,,,,,
34864,,,,,,
34865,,,,,,
34866,,0.0,,,0.0,
34867,,,,,,
34868,,,,,,
34869,,,,,,
34870,,,,,,
34871,,,,,,
34872,,,,,,
34873,,,,,,
34874,,,,,,
34875,,,,,,
34876,,,,,,
34877,,,,,,
34878,,,,,,
34879,,,,,,
34880,,,,,,
34881,,,,,,
34882,,,,,,
34883,,,,,,
34884,,,,,,
34885,,,,,,
34886,,,,,,
34887,,,,,,
34888,,,,,,
34889,,,,,,
34890,,,,,,
34891,,,,,,
34892,,,,,,
34893,,,,,,
34894,,,,,,
34895,,,,,,
34896,,,,,,
34897,,,,,,
34898,,,0.01,,0.01,
34899,,,,,,
34900,,,0.0,,0.0,
34901,,,0.01,,0.01,
34902,,,,,,
34903,,,,,,
34904,,,,,,
34905,,,,,,
34906,,,,,,0.38
34907,,,,,,0.11
34908,,,,,,
34909,,,,,,
34910,,,,,,
34911,,,,,,
34912,,,,,,
34913,,,,,,
34914,,,,,,
34915,,,,,,
34916,,,,,,
34917,,,,,,
34918,,,,,,
34919,,,,,,
34920,,,,,,
34921,,,,,,
34922,,,,,,
34923,,,,,,
34924,,,,,,
34925,,,,,,
34926,,,,,,
34927,,,,,,
34928,,,,,,
34929,,,,,,
34930,,,,,,
34931,,,,,,
34932,,,,,,
34933,,,,,,
34934,,,,,,
34935,,,,,,
34936,,,,,,
34937,,,,,,0.11
34938,,,,,,
34939,,,,,,
34940,,,,,,
34941,,,,,,
34942,,,,,,
34943,,,,,,
34944,,,,,,
34945,,,,,,
34946,,,,,,
34947,,,,,,
34948,,,,,,
34949,,,,,,
34950,,,,,,
34951,,,,,,
34952,,,,,,
34953,,,,,,
34954,,,,,,
34955,,,,,,
34956,,,,,,
34957,,,,,,
34958,,,,,,
34959,,,,,,
34960,,,,,,
34961,,,,,,
34962,,,,,,
34963,,,,,,
34964,,,,,,
34965,,0.01,,0.0,0.01,
34966,,,,,,
34967,,,,,,
34968,,,,,,
34969,,,,,,
34970,,0.03,,0.0,0.03,
34971,,,,,,
34972,,0.0,,0.0,0.0,
34973,,,,,,
34974,,,,,,
34975,,,,,,
34976,0.02,0.02,,0.01,0.05,
34977,,,,,,2.86
34978,0.02,,,0.0,0.02,
34979,,,,,,
34980,,,,,,
34981,,,,,,
34982,,,,,,
34983,,,,,,
34984,,,,,,
34985,,,,,,
34986,,,,,,
34987,,,,,,
34988,,,,,,
34989,,,,,,
34990,,,,,,
34991,,,,,,
34992,,,,,,
34993,,,,,,
34994,,,,,,
34995,,,,,,0.11
34996,,,,,,
34997,,,,,,
34998,,,,,,
34999,,,,,,
35000,,,,,,
35001,,,,,,
35002,,,,,,
35003,,,,,,
35004,,,,,,
35005,,,,,,
35006,,,,,,
35007,,,,,,
35008,,,,,,
35009,,,,,,
35010,,,,,,
35011,,,,,,
35012,,,,,,
35013,,,,,,
35014,,,,,,
35015,,,,,,
35016,,,,,,
35017,,,,,,
35018,,,,,,
35019,,,,,,
35020,,,,,,
35021,,,,,,
35022,,,,,,
35023,,,,,,
35024,,,,,,
35025,,,,,,
35026,,,,,,
35027,,,,,,
35028,,,0.02,,0.02,
35029,,,0.01,,0.01,
35030,,,0.01,,0.01,
35031,,,,,,
35032,,,,,,3.58
35033,,,,,,
35034,,,,,,
35035,,,,,,
35036,,,,,,
35037,,,,,,
35038,,,,,,
35039,,,,,,
35040,,,,,,
35041,,,,,,
35042,,,,,,
35043,,,,,,
35044,,,,,,
35045,,,,,,
35046,,,,,,
35047,,,,,,
35048,,,,,,
35049,,,,,,
35050,,,,,,
35051,,,,,,
35052,,,,,,0.67
35053,,,,,,
35054,,,,,,
35055,,,,,,
35056,,,,,,
35057,,,,,,
35058,,,,,,
35059,,,,,,
35060,,,,,,
35061,,,,,,
35062,,,,,,
35063,,,,,,
35064,,,,,,
35065,,,,,,
35066,,,,,,
35067,,,,,,
35068,,,,,,
35069,,,,,,
